ID,ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH (m),WEIGHT (kg),LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN (ppm),COMMENTS,GLATOS_STUDY,GLATOS_EXTERNAL_TAG_ID1,GLATOS_EXTERNAL_TAG_ID2
447,,,,,,32574,A69-9001-32574,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4563,4564
448,,,,,,32575,A69-9001-32575,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4551,4552
449,,,,,,32576,A69-9001-32576,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4009,4010
450,,,,,,32577,A69-9001-32577,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4046,4045
451,,,,,,32578,A69-9001-32578,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4037,4036
452,,,,,,32579,A69-9001-32579,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4017,4018
453,,,,,,32580,A69-9001-32580,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4582,4583
454,,,,,,32581,A69-9001-32581,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4585,4584
455,,,,,,32582,A69-9001-32582,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRMLT,3854,3855
456,,,,,,32583,A69-9001-32583,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4589,4590
457,,,,,,32584,A69-9001-32584,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4594,4595
458,,,,,,32585,A69-9001-32585,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4598,4599
459,,,,,,32586,A69-9001-32586,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4531,4532
460,,,,,,32587,A69-9001-32587,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4596,4597
461,,,,,,32588,A69-9001-32588,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4529,4586
462,,,,,,32589,A69-9001-32589,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4537,4538
463,,,,,,32590,A69-9001-32590,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4527,4528
464,,,,,,32591,A69-9001-32591,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4587,4588
465,,,,,,32592,A69-9001-32592,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4559,4560
466,,,,,,32593,A69-9001-32593,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4580,4581
467,,,,,,32594,A69-9001-32594,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4565,4566
468,,,,,,32595,A69-9001-32595,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4578,4579
469,,,,,,32596,A69-9001-32596,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4047,4048
470,,,,,,32597,A69-9001-32597,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4576,4577
471,,,,,,32598,A69-9001-32598,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4573,4571
472,,,,,,32599,A69-9001-32599,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4561,4562
473,,,,,,32600,A69-9001-32600,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4569,4570
474,,,,,,32601,A69-9001-32601,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4544,4542
475,,,,,,32602,A69-9001-32602,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRMLT,4539,4540
476,,,,,,32603,A69-9001-32603,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4568,4567
477,,,,,,32604,A69-9001-32604,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRMLT,4112,4111
478,,,,,,32605,A69-9001-32605,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRMLT,3867,3866
479,,,,,,32606,A69-9001-32606,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRMLT,3857,3856
480,,,,,,32607,A69-9001-32607,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRMLT,3873,3870
481,,,,,,32609,A69-9001-32609,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4557,4558
482,,,,,,32610,A69-9001-32610,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRMLT,3869,3868
483,,,,,,32611,A69-9001-32611,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4090,4089
484,,,,,,32612,A69-9001-32612,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRMLT,3865,3864
485,,,,,,32613,A69-9001-32613,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4050,4049
486,,,,,,32614,A69-9001-32614,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRMLT,4116,4117
487,,,,,,32615,A69-9001-32615,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4213,4214
488,,,,,,32616,A69-9001-32616,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4355,4356
489,,,,,,32618,A69-9001-32618,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4333,4332
490,,,,,,32619,A69-9001-32619,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4331,4330
491,,,,,,32620,A69-9001-32620,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4338,4337
492,,,,,,32621,A69-9001-32621,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4336,4334
493,,,,,,32622,A69-9001-32622,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4305,4306
494,,,,,,32623,A69-9001-32623,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4329,4328
495,,,,,,32624,A69-9001-32624,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4286,4285
496,,,,,,32625,A69-9001-32625,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4414,4413
497,,,,,,32626,A69-9001-32626,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4235,4236
498,,,,,,32627,A69-9001-32627,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4158,4159
499,,,,,,32628,A69-9001-32628,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4276,4295
500,,,,,,32629,A69-9001-32629,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4271,4272
501,,,,,,32630,A69-9001-32630,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4083,4084
502,,,,,,32631,A69-9001-32631,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4311,4312
503,,,,,,32632,A69-9001-32632,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4406,4405
504,,,,,,32633,A69-9001-32633,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4416,4415
505,,,,,,32634,A69-9001-32634,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4221,4222
506,,,,,,32635,A69-9001-32635,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4283,4284
507,,,,,,32636,A69-9001-32636,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4385,4386
508,,,,,,32637,A69-9001-32637,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4387,4388
509,,,,,,32638,A69-9001-32638,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4372,4373
510,,,,,,32639,A69-9001-32639,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4313,4314
511,,,,,,32640,A69-9001-32640,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4367,4368
512,,,,,,32641,A69-9001-32641,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4245,4246
513,,,,,,32642,A69-9001-32642,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4353,4354
514,,,,,,32643,A69-9001-32643,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4217,4218
515,,,,,,32644,A69-9001-32644,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4223,4224
516,,,,,,32645,A69-9001-32645,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4215,4216
517,,,,,,32646,A69-9001-32646,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4081,4082
518,,,,,,32647,A69-9001-32647,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4374,4375
519,,,,,,32648,A69-9001-32648,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4087,4088
520,,,,,,32649,A69-9001-32649,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4077,4078
521,,,,,,32650,A69-9001-32650,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4369,4370
522,,,,,,32651,A69-9001-32651,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4424,4423
523,,,,,,32652,A69-9001-32652,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4155,4156
524,,,,,,32653,A69-9001-32653,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRMLT,4422,4421
525,,,,,,32656,A69-9001-32656,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4108,4107
526,,,,,,32657,A69-9001-32657,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRMLT,4395,4397
527,,,,,,32658,A69-9001-32658,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4359,4360
528,,,,,,32659,A69-9001-32659,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRMLT,4113,4114
529,,,,,,32660,A69-9001-32660,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4361,4362
530,,,,,,32661,A69-9001-32661,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4709,4710
531,,,,,,32662,A69-9001-32662,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4389,4390
532,,,,,,32663,A69-9001-32663,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4358,4357
533,,,,,,32664,A69-9001-32664,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4391,4392
534,,,,,,32665,A69-9001-32665,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4400,4396
535,,,,,,32666,A69-9001-32666,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4363,4364
536,,,,,,32668,A69-9001-32668,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4243,4244
537,,,,,,32669,A69-9001-32669,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRMLT,4110,4109
538,,,,,,32670,A69-9001-32670,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4711,4712
539,,,,,,32671,A69-9001-32671,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRMLT,4122,4123
540,,,,,,32672,A69-9001-32672,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRMLT,4233,4234
541,,,,,,32673,A69-9001-32673,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4309,4310
542,,,,,,32674,A69-9001-32674,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4925,4924
