ID,ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH (m),WEIGHT (kg),LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN (ppm),COMMENTS,GLATOS_STUDY
465,,,,,,32592,A69-9001-32592,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
466,,,,,,32593,A69-9001-32593,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
467,,,,,,32594,A69-9001-32594,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
468,,,,,,32595,A69-9001-32595,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
469,,,,,,32596,A69-9001-32596,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
470,,,,,,32597,A69-9001-32597,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
471,,,,,,32598,A69-9001-32598,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
472,,,,,,32599,A69-9001-32599,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
473,,,,,,32600,A69-9001-32600,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
474,,,,,,32601,A69-9001-32601,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
475,,,,,,32602,A69-9001-32602,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/11/2010,,,,,,,,,,,,,,,,,,DRM
476,,,,,,32603,A69-9001-32603,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
477,,,,,,32604,A69-9001-32604,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRM
478,,,,,,32605,A69-9001-32605,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRM
479,,,,,,32606,A69-9001-32606,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRM
480,,,,,,32607,A69-9001-32607,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRM
481,,,,,,32609,A69-9001-32609,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
482,,,,,,32610,A69-9001-32610,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRM
483,,,,,,32611,A69-9001-32611,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
484,,,,,,32612,A69-9001-32612,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/7/2010,,,,,,,,,,,,,,,,,,DRM
485,,,,,,32613,A69-9001-32613,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
486,,,,,,32614,A69-9001-32614,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRM
487,,,,,,32615,A69-9001-32615,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
488,,,,,,32616,A69-9001-32616,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
489,,,,,,32618,A69-9001-32618,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
490,,,,,,32619,A69-9001-32619,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
491,,,,,,32620,A69-9001-32620,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
492,,,,,,32621,A69-9001-32621,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
493,,,,,,32622,A69-9001-32622,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
494,,,,,,32623,A69-9001-32623,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
495,,,,,,32624,A69-9001-32624,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
496,,,,,,32625,A69-9001-32625,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
497,,,,,,32626,A69-9001-32626,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
498,,,,,,32627,A69-9001-32627,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
499,,,,,,32628,A69-9001-32628,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
500,,,,,,32629,A69-9001-32629,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
501,,,,,,32630,A69-9001-32630,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
502,,,,,,32631,A69-9001-32631,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
503,,,,,,32632,A69-9001-32632,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
504,,,,,,32633,A69-9001-32633,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
505,,,,,,32634,A69-9001-32634,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
506,,,,,,32635,A69-9001-32635,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
507,,,,,,32636,A69-9001-32636,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
508,,,,,,32637,A69-9001-32637,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
509,,,,,,32638,A69-9001-32638,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
510,,,,,,32639,A69-9001-32639,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
511,,,,,,32640,A69-9001-32640,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
512,,,,,,32641,A69-9001-32641,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
513,,,,,,32642,A69-9001-32642,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
514,,,,,,32643,A69-9001-32643,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
515,,,,,,32644,A69-9001-32644,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
516,,,,,,32645,A69-9001-32645,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
517,,,,,,32646,A69-9001-32646,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
518,,,,,,32647,A69-9001-32647,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
519,,,,,,32648,A69-9001-32648,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
520,,,,,,32649,A69-9001-32649,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
521,,,,,,32650,A69-9001-32650,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
522,,,,,,32651,A69-9001-32651,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
523,,,,,,32652,A69-9001-32652,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
524,,,,,,32653,A69-9001-32653,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
525,,,,,,32656,A69-9001-32656,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
526,,,,,,32657,A69-9001-32657,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRM
527,,,,,,32658,A69-9001-32658,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
528,,,,,,32659,A69-9001-32659,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRM
529,,,,,,32660,A69-9001-32660,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
530,,,,,,32661,A69-9001-32661,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
531,,,,,,32662,A69-9001-32662,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
532,,,,,,32663,A69-9001-32663,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
533,,,,,,32664,A69-9001-32664,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
534,,,,,,32665,A69-9001-32665,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
535,,,,,,32666,A69-9001-32666,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
536,,,,,,32668,A69-9001-32668,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
537,,,,,,32669,A69-9001-32669,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
538,,,,,,32670,A69-9001-32670,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
539,,,,,,32671,A69-9001-32671,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRM
540,,,,,,32672,A69-9001-32672,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
541,,,,,,32673,A69-9001-32673,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
542,,,,,,32674,A69-9001-32674,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/13/2010,,,,,,,,,,,,,,,,,,DRM
543,,,,,,32675,A69-9001-32675,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
544,,,,,,32676,A69-9001-32676,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
545,,,,,,32677,A69-9001-32677,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
546,,,,,,32678,A69-9001-32678,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
547,,,,,,32679,A69-9001-32679,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
548,,,,,,32680,A69-9001-32680,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
549,,,,,,32681,A69-9001-32681,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
550,,,,,,32682,A69-9001-32682,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
551,,,,,,32683,A69-9001-32683,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,9/2/2010,,,,,,,,,,,,,,,,,,DRM
552,,,,,,32684,A69-9001-32684,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
553,,,,,,32685,A69-9001-32685,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
554,,,,,,32686,A69-9001-32686,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
555,,,,,,32687,A69-9001-32687,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
556,,,,,,32688,A69-9001-32688,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
557,,,,,,32689,A69-9001-32689,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
558,,,,,,32690,A69-9001-32690,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRM
559,,,,,,32691,A69-9001-32691,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRM
560,,,,,,32692,A69-9001-32692,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
561,,,,,,32693,A69-9001-32693,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
562,,,,,,32694,A69-9001-32694,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
563,,,,,,32695,A69-9001-32695,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
564,,,,,,32696,A69-9001-32696,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
565,,,,,,32697,A69-9001-32697,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
566,,,,,,32698,A69-9001-32698,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
567,,,,,,32699,A69-9001-32699,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
568,,,,,,32700,A69-9001-32700,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
569,,,,,,32702,A69-9001-32702,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
570,,,,,,32703,A69-9001-32703,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRM
571,,,,,,32704,A69-9001-32704,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
572,,,,,,32706,A69-9001-32706,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/13/2010,,,,,,,,,,,,,,,,,,DRM
573,,,,,,32707,A69-9001-32707,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRM
574,,,,,,32708,A69-9001-32708,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
575,,,,,,32709,A69-9001-32709,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
576,,,,,,32710,A69-9001-32710,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
577,,,,,,32711,A69-9001-32711,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
578,,,,,,32712,A69-9001-32712,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
579,,,,,,32713,A69-9001-32713,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
580,,,,,,32714,A69-9001-32714,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
581,,,,,,32715,A69-9001-32715,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
582,,,,,,32716,A69-9001-32716,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
583,,,,,,32717,A69-9001-32717,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
584,,,,,,32718,A69-9001-32718,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
585,,,,,,32719,A69-9001-32719,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
586,,,,,,32720,A69-9001-32720,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
587,,,,,,32721,A69-9001-32721,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
588,,,,,,32722,A69-9001-32722,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
589,,,,,,32723,A69-9001-32723,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
590,,,,,,32724,A69-9001-32724,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRM
591,,,,,,32725,A69-9001-32725,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
592,,,,,,32726,A69-9001-32726,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
593,,,,,,32727,A69-9001-32727,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
594,,,,,,32728,A69-9001-32728,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
595,,,,,,32729,A69-9001-32729,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
596,,,,,,32730,A69-9001-32730,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
597,,,,,,32731,A69-9001-32731,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
598,,,,,,32732,A69-9001-32732,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
599,,,,,,32733,A69-9001-32733,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
600,,,,,,32734,A69-9001-32734,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
601,,,,,,32735,A69-9001-32735,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
602,,,,,,32736,A69-9001-32736,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRM
603,,,,,,32737,A69-9001-32737,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
604,,,,,,32738,A69-9001-32738,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/30/2010,,,,,,,,,,,,,,,,,,DRM
605,,,,,,32739,A69-9001-32739,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRM
